sampleid,New_pathway_2_score,New_pathway_3_score,New_pathway_4_score,New_pathway_7_score,New_pathway_10_score,New_pathway_11_score,New_pathway_14_score,New_pathway_22_score,New_pathway_23_score,New_pathway_37_score
S-181218-06029,46.08585192887557,-0.3058269190319414,0.044758952083568004,-2.6169966562777542,-2.022443166198726,0.8799801433606771,-4.399855343462722,-0.04939525375635745,-2.11902488347333,-4.7827947026043915
S-181218-06030,23.946449242016083,0.865921882107806,2.0597766277785574,-3.4204197418801807,-3.9483617174771855,2.6344249273004863,-4.378715766962107,0.2328899591250968,-1.5790314446671365,-8.506575865412835
S-181218-06032,-14.187318107723666,-3.6609891789585673,0.6102609558431166,3.2956642874157565,3.9617954869315244,-0.05458450214191696,0.7769618734735868,0.9883955224816097,0.0868836033433476,-1.1634054342206044
S-181218-06038,22.361246570321228,-2.243743617855167,1.6789305412393343,3.3440188579813106,-0.8445385758006483,1.2260022262946488,6.705971136714217,-0.8368056842939013,3.8233217004795716,7.142664794159737
S-181218-06039,19.482278297564903,-0.4030674485458934,4.41565459755747,6.670527424381769,10.073066545169379,4.105431833298925,1.1035983652982606,0.765462339057061,-0.04673075607253849,1.0383953145766118
S-181218-06047,3.718901928560805,-3.772225403253523,-0.7095640726043893,-0.91297884146108,-0.6457898643418886,-5.711001402381451,3.250423517502383,-1.332147126514452,0.4786123921676121,1.0588885035616842
S-181218-06048,41.89154849185944,-13.20140332638197,2.916719759539317,25.422767959546942,27.778464299801133,-5.618004393345617,15.129395651062055,-2.679537493749547,3.614577766538342,9.551880348559836
S-181218-06057,22.479818182500804,-4.1019616702742265,-4.9909715192959085,0.31266661551037045,0.27766910669368594,-11.422206964518296,5.355418894107403,-3.4995572209232444,0.5602672286377803,3.9096100493463872
S-181218-06083,-36.34158263597127,9.366422454952732,3.5729482723075097,-1.2708937836347491,2.946551688722752,11.571622298193333,-6.03202192253868,2.6717423564573535,-0.09801022973675882,-0.20796946749559975
S-181218-06084,-31.68894802455477,3.854826686957482,2.069382335091883,-3.382404860579104,-3.3474614890904872,6.215960030201304,-3.523696684877656,1.3523419111617356,-1.6223022447191364,-6.286404791164056
S-181218-06085,-16.931371465296756,3.998978085728366,2.509014321911307,-0.18954528494020612,0.14807886436706125,7.716263802727472,0.7818649237282432,2.0242182602465304,0.8194949516613892,1.0560354181687481
S-181218-06087,-17.476810788042897,0.5573796920171117,0.5157428058279607,15.381044293420754,25.923026194946893,1.3453625785818832,-3.393518909799024,0.6478049945304218,0.6665677443578122,-3.544720202566978
S-181218-06088,1.9914401546479485,3.5207813397287993,-2.5790304097720975,-3.6039516597739985,-2.7990388304525,-0.74343901710092,-5.715921479666886,-0.284602149699951,-0.5193528616001015,-4.97791013676399
S-181218-06089,16.76836145431038,4.917628043551408,-0.5139552047530375,7.886801352432338,17.81013802298383,7.9591138943078645,-10.115419875499908,0.8950137048962276,-1.0951218404132657,-3.144393827683646
S-181218-06091,29.890228428279446,-12.46319635182198,-4.303511396423925,1.7195119187628158,-11.143616671957924,-15.079968751762488,21.29297843942129,-2.5936389483537017,4.0400488539957955,17.879782840971345
S-181218-06092,-3.6025391832926785,4.94238176273951,-2.6506991899739014,4.184803919685106,0.7846508673772673,-3.478892088525325,0.7505493897845742,-0.8429646994986605,-0.15094611424820212,-0.6426978424022434
S-181218-06093,15.972809131011434,4.393902097250421,-1.591532851522653,0.6586151688547017,0.8805174583192532,-0.4569981790780545,-3.195088725525593,-1.6265032817880498,-1.643818570636264,-4.42307404751674
S-181218-06094,8.740147135223461,6.139579106461694,-4.186661275080106,-1.1509244553860716,-11.188699713105587,-6.121185383311827,15.077018882279164,-1.4886352533266896,7.720259350057915,-1.5779061724066687
S-181218-06095,-13.256486592107212,-5.634610977951434,-3.8411085510711165,-0.878727236316414,-3.1679484308844557,-4.555352349011674,-3.985484597347182,-1.1030735591919691,-0.47298849021405887,1.4375660441603966
S-181218-06103,-13.695387026114137,-0.9565293815001642,-2.7053295925941114,-5.435404365698802,-11.69300257234872,-2.836405117943313,4.7845154726092725,-4.405076081205291,0.6200279574018752,6.8251527418000775
S-181218-06102,6.546212546805815,3.6528607490034437,-5.270981530013585,0.13813488265381674,-2.6704581371108906,-3.7564484283311814,2.7359844021394144,-4.604934860080754,1.4919843352711375,5.808051746809043
S-181218-06105,19.61912470071303,1.2820743768002545,-5.407310585511947,-3.211727945395674,-12.084627390134331,-10.754805507177043,6.512552812067847,-2.166341508079885,0.4145996093315504,4.654143602100645
S-181218-06106,11.982806861070403,4.344718005316692,-4.11293668678797,-3.2105240310290544,-10.29561103093756,-11.78769924630165,6.729730112096422,-1.1184576779858293,1.1628340088126534,4.414319077617667
S-181218-06107,53.31835844165562,0.02819109169946854,1.1294222144403638,-1.769237576101831,-7.513947881593586,-4.932999410287719,2.0298467314444943,-0.8394774312305503,2.061874689939517,1.5019686330214723
S-181218-06108,72.78157327217686,-5.061331175527161,6.493828386733424,9.578482604835811,4.969669806592899,-0.7659427564501764,6.358038466401146,0.41352260044118927,1.6917109571110405,2.2852874265085967
S-181218-06114,11.752412337191732,-0.5761741939368618,-0.22109431933280507,0.13302752387670377,12.279908148585326,8.054454464524593,-14.905351232838678,-1.6254101493703628,-8.658396819041293,-21.794923202079694
S-181218-06128,16.746173123535726,0.21772792262475044,-1.4934491468354347,-0.4487914045126311,-4.258152120027284,-4.158530526420659,3.363882129828154,-0.3505550988119131,0.6601472665081601,1.6953502712604218
S-181218-06138,-17.647293856023893,-5.550529164518404,7.186030793568347,-4.220258694788714,-1.901848217281094,4.426402895110976,-0.4926645919439703,3.9326472842049767,-2.023395721066933,-1.2357720374263779
S-181218-06137,-23.25124629526861,-5.954001200599152,6.939219174177121,2.5977661847305975,5.7118224553578365,5.035133403018475,-0.6967475794581376,3.2995200210286866,-0.3990538126800431,-5.3246225932024895
S-181218-06139,-8.757784101754735,-5.543142012002092,5.7273599285211,-3.392411067316511,-2.3489054615511993,5.329436766611983,-0.7238200636456437,2.369354767020787,0.49435845388368405,1.0804392082804297
S-181218-06144,37.26040899040591,-8.820485081873377,-11.09224941722761,10.269103912644205,8.46710596069854,-10.205889239537612,15.46722990069884,-6.715538758218954,3.8547912104654887,12.983083839972679
S-181218-06145,29.736926516420326,-4.611168800436377,-3.8255655705891836,0.15044425286286262,-5.023091282186925,-8.060767773400752,5.9963841500438075,-1.9700927715460168,0.6108097653007112,8.611463479328618
S-181218-06159,-34.783597616682556,-2.144241283183442,3.622065561385788,1.798770360468386,8.08772558052089,4.310313555841132,-3.8464911905424053,2.9937897518947025,-2.5432258892818607,-3.22904857812604
S-181218-06160,-31.351129436806392,-2.980898555118225,1.7301208030127362,-2.9639705325609533,-3.5048067259031472,1.549452334657917,1.0110391332491435,2.9487296922366113,0.02558091657178875,-0.514877230481525
S-181218-06167,1.2748486267768673,-2.9841456854229067,0.7245491572756164,-0.0396745900813718,-0.8780762917619982,-1.0008189253156157,-1.2027998136793747,1.8259076625057833,1.5381369479349212,-2.176307453073566
S-181218-06170,-33.51036443515643,-1.269389234603835,2.2577945123142777,2.12553506961641,-0.7511559060422248,2.06198135911611,-1.0264755825523257,3.0366179415201158,0.6243371994761939,-3.123483399418092
S-181218-06171,-32.367427562248636,0.8463136752185978,0.44035410830075244,6.70074051008247,11.160971622380552,5.513697752631703,-9.181164275397036,2.1146757645723766,-2.8650089159110657,-10.0571875745478
S-181218-06174,-22.024181641700228,-1.3757610393987019,1.5132364208854248,0.195338614992156,-0.08793201809497575,1.112556702789034,0.7671607526277109,2.2618758471048426,-0.05691848954556748,-0.6233692122653494
S-181218-06176,-8.042573963392961,2.8327262621479745,0.9908707495582221,0.6812060728595081,2.472163998544762,2.990793918115771,-7.389388390023228,3.6835271932816767,-1.4757989621136904,-2.430643863659568
S-181218-06179,11.346174345171667,-3.8870213407649,1.049719025431987,-3.658271810433434,-10.072874452494137,-4.577174641960898,0.6736456294164832,0.07456981518296452,0.9226750725342436,3.7272865370269095
S-181218-06180,-25.27412043542857,-2.3158096108967827,-4.512911427412281,-3.02109477861588,-10.886707344414207,-4.745948822085789,6.530698112756349,-2.772660487635193,1.685640938644516,5.714271512481767
S-181218-06183,-24.61956572383279,-1.7320417229988623,6.983963882462795,-1.7868257432853138,1.8036293136437593,4.215129201497654,-6.460673491305803,4.283288735693212,-1.8787361430241574,-0.3776303982051207
S-181218-06190,-4.713849556177126,-1.928978728621028,0.6197960270391427,0.49068811678609425,-5.320802182573369,-3.0814053837452486,4.191807814271746,2.6034580730319434,2.032781773756387,7.458948324070888
S-181218-06198,-30.550100818107026,2.9456757758804115,0.5127729068862273,-2.014180761312267,6.630218420647226,7.475516393027918,-8.322602124839648,1.784690012048594,-2.7648255154055414,-11.50751255503678
S-181218-06218,-30.38110901502496,2.370488792031356,-0.7310614292155423,-2.58896200217137,8.259768588592717,3.4165018612356373,-4.139257171548754,0.02343528630002295,-1.1134712899960155,-7.72930293350864
S-181218-03137,113.49835916417115,5.116062844644065,-3.7892752354484935,2.663855597528282,17.732086011371845,2.3541930705994467,2.047514251806913,-3.9825592557396616,0.5534143766576415,1.3095661016537359
S-181218-03139,-9.858289132641193,2.99884472920692,5.584407134343965,22.27550770243134,34.321313985529855,9.520168598319861,-5.854561199128199,2.965908131602966,-0.8653163035427623,-14.583577928965074
S-181218-03140,213.11065028086404,-0.33357110202956775,-0.8058448956737347,-0.7235605891179571,-2.0755867015515883,2.3835127809202614,-0.5527929196079154,1.2441218237458687,-0.11722353869042186,-0.9263390948553047
S-181218-03148,173.079947535801,13.191491302911881,5.324386257925902,-6.052983366088318,0.20788612577750906,13.811716088492721,-7.309965295668737,3.640718680201574,-3.7400501482194777,-8.314403983325452
S-181218-03154,94.79754902860772,1.605702560271565,-7.124738937060465,-6.357510832095567,-12.33422748961081,-3.7081870699329054,-1.0435696374878733,-2.879854387044764,-1.2296993927433237,-4.796104311668988
S-181218-03155,89.27247635671311,8.846678380974316,-9.088350217397348,9.311683580112968,17.8825428244301,-0.5715524459182977,-14.347369041896396,-3.7636186372585287,-3.136802868468277,-9.688293915150926
S-181218-03156,68.88926581877162,3.8187687453333736,2.1156891903509196,1.998580468577471,12.307815222511183,-1.3772359774382674,-12.526511841379564,-1.1679083985426109,-2.576709418116533,-8.496332941152033
S-181218-03157,70.19705685741005,7.667211706196254,-4.875108035899531,1.4205205456419918,1.2831689343671053,0.567716715937248,-1.7351271962282169,-2.1868838981064624,1.6544002057299934,-8.694926722341854
S-181218-03153,166.8656354205957,7.341326071336147,-6.480947409930793,-7.033004744105505,-4.30359068562157,1.0593096539546174,-6.279179805123074,-1.3735011221393862,-3.4610686060616267,-5.641956588472729
S-181218-03164,182.87163539883227,9.560082688367359,2.9795933058008504,-1.313545339862093,10.146224088764031,16.144561577733523,-13.396873532190538,3.1865334726692027,-4.298167150299286,-14.758261796950105
S-181218-03203,181.46191472292577,6.5206700688482275,-7.01406258395487,-8.07387834743121,-12.144710089898947,-1.304059063954318,-2.144384531558447,-4.264456935261677,-1.3371874959453807,-2.2126111543722207
S-181218-03209,384.63111381655244,-10.131733387262491,-7.741118354474744,25.93271939957008,18.06810982946658,-13.926023022757152,10.676412139683476,-13.271007180027471,0.34927931123911315,-0.3637681129649115
S-181218-03210,343.26365678901243,-0.9679297610285711,-9.073658102165256,21.610189752704418,24.71192013502791,-1.4660705334680624,4.479340847805061,-10.117667246768072,-0.2946268647783292,0.26645444386958717
S-181218-03211,332.40935985938484,-3.906159672654298,-13.728482218221359,11.622402998622855,20.41646185610881,-6.553323087424392,-5.964242840659116,-10.32891362361057,-1.956944402094121,-3.17777098826442
S-181218-03212,299.73362735083356,-9.096864513623062,-12.790379813605007,21.403062861233646,30.50330929011236,-6.434012343157903,3.8432705468495993,-10.804112069069385,2.01719023460913,-0.3969529470559119
S-181218-03213,318.7190218528941,-3.524397510957005,-12.608458758857472,15.726538285429212,25.088338685918153,-3.5387418093387826,1.1025968984108994,-10.363662504854288,2.6764217814989557,-4.568828651939929
S-181218-03220,237.92894330968386,-2.0653417652309813,-22.25585843356022,1.4726068275398378,-2.371312646922109,-14.223472480624066,1.9469041355107881,-10.308288920403252,3.1351568993516663,5.594715657980904
S-181218-03223,253.88571160777497,-5.403355243599217,-19.722990288487626,8.403098771545736,-3.19591313467852,-15.464805942162458,30.052532303657216,-9.963474895714633,13.364226065566237,6.182413616942778
S-181218-03227,181.9443995616257,-8.630340091515578,-13.597817049072626,34.404601250064005,46.859780680889536,-7.671233321258398,3.7009134097264447,-9.6626444824671065,-0.09524760201048818,3.9158345638336614
S-181218-03221,255.69776888480595,3.4037901173658325,-16.963198191238686,3.4379494449932824,3.345616123973546,-7.852696984693906,0.3890121413618375,-8.225624140897578,-0.05353368089837381,5.364233118428467
S-181218-03222,247.3013273796103,-3.91264291899355,-19.49077539248128,-0.8121889617033706,-2.808830498097208,-11.264521264860617,-1.7692381077256663,-8.75423837880334,-0.045906802873509386,6.614394609082686
S-181218-03224,231.7033917315979,-9.482772749296421,-11.908535654555191,-0.39047864887319617,-14.532640470962514,-12.03055353449312,11.698495516772114,-7.479788270115526,3.0263213650413094,12.895099169718897
S-181218-03226,218.78511814707096,-7.834023546510183,-13.632932249866942,6.131227218181353,-5.792357863841714,-13.95884591994169,14.446457033313509,-7.713335282806681,2.887335162347733,14.470873068314994
S-181218-03225,245.18083187477885,-5.422122104212447,-12.097983885264725,-0.7433417295137429,-4.398996800605761,-6.400540612838627,5.284780559580075,-6.881645963734544,-0.6533191149618724,10.528605169116531
S-181218-03233,221.50173657975162,-0.40488430568957445,-10.302013294071344,0.3602195133657345,1.1134437301334688,-3.8953559151145942,-1.6389871554752262,-7.764522815675541,0.8700151781692653,-0.5540518208088681
S-181218-03234,322.44593261787224,11.469131383809406,-13.941609513734488,15.95603157689625,29.401999141970986,1.4589239745166727,-5.621932876870287,-7.707013681533777,0.7464991209798016,-3.1043452847828368
S-181218-03235,311.580030562721,10.279402393138941,-12.11750253805964,11.439674701811605,17.71542489590507,2.0382114344433635,0.847795503308412,-9.980847910671253,4.998979110553639,3.893096913873534
S-181218-03250,357.472649613434,14.881695964992726,-9.13166405063617,-9.927305074000554,-8.463880502589438,2.162876571989243,10.238311195168533,-1.272781670978137,-1.2067242013469763,-1.9630725321882474
S-181218-03251,245.5127018903034,1.390838452732038,0.2818166708438688,18.993560952436557,38.622380225391375,3.928438698063787,-4.6840969020784,0.9618246528908838,-0.2296917472165689,-3.2896616494967095
S-181218-03252,209.4719206960386,9.4238547331773,-2.0567078817659183,-0.343395391002715,3.901964375739685,4.062201489623776,-10.057764262647405,-0.22384557618601247,-2.572896861912209,-1.9335608086423084
S-181218-03253,210.9199068671644,3.7186002862822667,-2.4925658893733504,4.990845862735024,11.703650341852512,2.0078232929859063,-3.577545924313733,0.10456829179353172,-1.4294337423051509,-7.285168602843288
S-181218-03254,202.73440980671566,13.41533264973017,0.7230605737233018,-2.6154647728188367,0.736298712764566,6.919467610983011,-6.829625394747489,1.8451733415112632,0.14102761302737604,-1.3193350137699593
S-181218-03255,170.0019280273824,0.13492485045132763,-3.5006543916577373,-5.449786669252841,-6.816715189163801,0.8910066469983198,-1.7079893843554204,-0.32937054227255014,0.3233362448846666,0.06365820076776973
S-181218-03256,486.9236206817015,4.438628594050906,2.900019614167923,1.4616494244669953,15.465759476367323,11.63020150751151,-12.329904689244612,0.8822642576114226,-0.8439902504990928,-13.726719244252168
S-181218-03257,389.00744618244187,13.556647285364486,0.9489811783872892,15.187639454945831,31.683289949469657,16.29117810134199,-16.356680667065692,-0.9411101669970937,-3.373176971230164,-15.953606316455119
S-181218-03258,339.2486824200406,5.8004667892684685,1.953126188063362,11.958032708904067,27.219367302937485,8.69378442194266,-12.613080557380712,-0.41935107627266666,1.4088547023111193,-17.621790272533524
S-181218-03261,124.52738647561662,10.099217217520088,-13.601853571430613,0.6248365851202329,-0.6525095418748246,-2.268146055335309,8.145343273309834,-8.441642888743079,3.24244414933592,1.1618331662308061
S-181218-03273,353.22172535503165,7.289269874241262,-0.9444349439101056,2.7879771615273468,11.11016390634094,9.24389927208359,-9.959645926130543,-2.6402084480543824,-3.748737457118394,-13.133739489422842
S-181218-03274,377.00662779786387,3.9267975255768404,0.31066709463495973,-0.6256163234400789,5.149830418485589,13.77183229110344,-11.603157428706119,-2.063021138043095,-4.5232824891830985,-21.283642734937658
S-181218-03275,342.73177392315824,2.360234409479542,-1.9281808059295296,12.827669017780767,24.344169532499222,11.107569429991207,1.1142047197748357,-3.5155609818711957,4.123213351134002,-9.617412073904513
S-181218-03276,331.09585324539654,10.149843818973222,-0.27734388470657506,34.601909957987516,55.508348565789504,20.69077888765549,-10.432772597149667,-4.435311414196542,-3.156014353026564,-15.299978349966334
S-181218-03277,312.3292529841001,7.338614243916201,-0.7542331833280645,17.347332607640084,32.84562982509633,21.363366707980276,-8.70002175172991,-5.005260907601515,-4.440788349554697,-9.948603487408779
S-181218-03278,290.94978316615345,5.627834995988216,-1.5495161004480142,7.086968920416691,23.55896958389623,21.866862240111768,-9.377664782478158,-5.074001463501738,0.663657176580804,-8.664637944731549
S-181218-03299,161.27195859499014,-0.4479638185447897,-6.9900587652039565,1.7129443510866826,-0.05849678330520547,-2.631156780919482,-3.452012722160041,-4.735428154209231,-0.4318961451850849,0.9748690957759825
S-181218-03300,156.45607792096894,-5.002869737215027,-8.263960561661523,7.478843251060451,13.66266824209299,-1.594036762993512,-9.348672531490813,-5.2509568366586095,-2.9607983672497955,-4.176627599638913
S-181218-03301,159.9830777951505,-3.868550531479304,-3.5177872578614835,20.821744729096277,26.76041894382473,0.382457785090364,14.490701904328576,-4.937136962235205,5.608827057209626,4.701631128170001
S-181218-03302,176.11321317016913,6.8290980712439975,-7.064691118949547,20.717688568546542,29.429086933499917,6.3266326148997,-5.6772634359907075,-6.372293580510136,-1.553865403965669,-6.934788480735268
S-181218-03303,156.63358681616603,11.809900550006013,-4.567679718650226,31.306254711382778,51.966052170778795,13.154116144194838,-11.906065931557725,-4.970112767279083,-4.814679299256921,-15.204762592862517
S-181218-03319,209.47404674361002,14.194062733059628,-11.627499486716186,19.45013379537561,39.13679196793409,4.896895195990451,-14.89606899864625,-0.7744095269428992,-6.414917807687806,-18.6145596426469
S-181218-03320,213.37882965128603,5.8649190919936505,0.5811069762268719,3.341557763217491,9.822983343337746,7.396867490832376,-10.44874522212624,1.2199122395017084,-3.8447761010238004,-11.18131400720361
S-181218-03321,197.37011961727168,7.088132643792301,-0.914154916202471,11.203652322291964,17.017662218648653,7.250177071047019,-14.158119727807282,0.9289911064180052,-4.841556474078672,-7.7249853304991625
S-181218-03322,201.5750992084678,8.413277314620295,-5.7282506187982,1.04233596874022,7.952866735468288,5.013887007554946,-12.456076311017421,-1.302638943240189,-2.576728374280156,-10.201243208038733
S-181218-03323,180.95547336809324,10.067816904822758,-1.978148865911009,-0.5785373487311699,5.339598851552468,8.712805932608664,-12.611876753792725,-0.6054048008667599,-3.7805535478542627,-11.456236361472243
S-181218-03342,348.4776257670136,5.196030690923444,5.314566150273523,12.559479859579568,26.782750120370714,20.672158694510955,-14.73110424655957,2.143041732012201,-3.077365985811964,-12.55921623867815
S-181218-03343,270.0361127245926,-0.8003703816675799,4.661776756953329,-4.182085315167736,12.398271449033176,20.502149748861548,-17.90509220682611,3.9635347586206393,-4.490147952923066,-16.761104243941517
S-181218-03344,274.5424744904893,6.771175843879074,7.0909997692520514,3.7363950657642775,38.40284347799553,27.57718464434092,-21.424687900382057,5.332599116349011,-6.668572765541323,-23.214737230070995
S-181218-03348,307.97270994183725,-7.514339528698217,-7.567991120583356,-0.8016148421127959,-7.538474537306117,-11.128466921273972,7.301255008735598,-3.526519591926084,0.19026313601757922,3.5098317895576594
S-181218-03359,203.5640218954892,12.873052864367173,-11.165932583161016,-2.094667231978285,4.622406051277578,1.3839150092130863,-4.608707876992627,-3.2566355853473903,-3.8688142775916656,-9.071887844369048
S-181218-03360,182.34214723473175,10.543830796651141,-0.731924639647213,10.687365305980267,19.305969049920968,8.7885628602059,-8.263444544697201,-2.527861359409701,-2.6305667108930586,-4.9630529468809454
S-181218-03377,60.682733359793076,11.41785303631805,5.26375541350699,-5.831965698879713,-5.944598695686761,12.639745106840454,-4.480578747433097,2.7868052765112035,-0.18400912017963333,-20.892657724505902
S-181218-03379,33.99226192477733,19.73827941299591,9.417971694639508,-2.788153381156147,21.728540079417982,28.796860795043468,-21.26504841822586,4.484056119726488,-9.734450817903793,-25.8348814968873
S-181218-03378,-24.01352756217986,15.724043889390744,-0.8046506195915566,-7.933505207094289,-0.8078683791918962,11.053361272837272,-10.666535765419873,1.18730957122135,-4.602420293178313,-7.7799651547258675
S-181218-03385,189.13012839391996,1.756298229399404,-7.7765837501940664,8.917895433834364,4.1303821312555264,-3.2148678909662474,3.084958595012992,-5.331335289723287,0.9613831429367073,0.9265775065473119
S-181218-03386,285.1197421855902,-6.3021268844420515,-5.7628095376529895,8.909866252702793,5.386468486120305,-3.1567977508400276,3.279803363500923,-5.616398028542601,-2.9077829407121025,-8.713856016539012
S-181218-03387,296.52811407221975,-5.540778642380164,-9.959387696457574,19.35697012100924,23.539904231085902,-5.522457925654089,7.461819691875941,-7.7086918891669445,1.733101601269952,3.658289101212865
S-181218-03388,241.77860828715222,-11.072847812577514,-12.85354389450214,12.763733396549267,12.33345768017476,-10.063320803416914,6.692282867403515,-8.8601073383529,0.861543772644582,1.6066740165799447
S-181218-03389,197.6222196541848,8.064316348689982,-8.121888275468732,-5.025563630685405,-1.6887523931697843,5.48144686929335,-10.767298315805672,-1.4005210977262088,-3.3949257963437307,-7.86916802414652
S-181218-03390,183.1550825453023,10.658299272268277,-1.0419243038818005,-3.3587116302892843,4.831421161767554,8.082045688719752,-9.435300939372944,0.15374674849055298,-3.199054831191768,-8.851886380306569
S-181218-03391,186.79016785354838,5.130091435601731,-0.7448026287841581,-2.1776100038308734,-0.964492865659456,6.550700206451274,-8.25074464003752,0.5271299384825545,-3.3354742258734613,-8.834380212521715
S-181218-03393,147.81617976348207,5.334679781798703,-2.541205684475714,12.039241517355878,18.314377799249193,10.208297365452367,-5.660747068453845,-0.9690720565730622,-3.0864675378243986,-6.6143570075659754
S-181218-03392,184.24146721846435,16.37232829240935,-0.054226252779707884,-2.0525509133497755,2.194060608507052,13.467536931941744,-3.2446380601002187,0.025563594916154786,-0.032166608716817854,-3.8736074005367285
S-181218-03394,246.9805954240178,10.306970305834199,-3.5083871281600074,-0.11597620425043365,2.5583094978810577,6.884593617774882,-0.8859101701976925,0.3629560185712531,-1.4073794926297885,2.524803455607139
S-181218-03403,352.29704149231327,9.781414629098492,-7.9880344312146665,5.111058475043308,19.50943804700613,6.893273377213791,-8.772486576554863,-4.3243998317823715,-2.460585869821969,-10.875312458756124
